checking_account_status,duration,credit_history,credit_amount,savings_account,employment_status,installment_rate,other_debtors,property,age,other_installment_plans,housing,number_of_existing_credits,job,foreign_worker,telephone_A191,telephone_A192
-1.3420703177375473,-1.2287855477250424,-0.008995445510583622,-0.6506749528622745,-1.1421746200869294,1.0475033894339147,0.896683207210827,-0.291111254869791,-0.43298200736553166,3.41469749100607,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,1.7168564374787185,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
0.8052421906425283,-0.4807297479769825,-0.008995445510583622,-0.06571717837337697,-0.26861850529769093,0.32633066004739847,-0.8833330850191028,-0.291111254869791,1.2086559352525976,-0.23901360057421017,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-1.3420703177375473,-0.2313778147276292,3.075157300975217,-0.5874076165278258,-0.26861850529769093,-0.39484206933911764,0.896683207210827,-0.291111254869791,1.2086559352525976,0.7179107329349107,1.4301488660404649,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-0.26841406354750946,-0.7300816812263358,-0.008995445510583622,-0.8224510727423979,-0.26861850529769093,-1.116014798725634,0.896683207210827,-0.291111254869791,1.2086559352525976,0.45693136925060507,1.4301488660404649,-0.5959702051285871,-0.6809585775163114,0.5099274831878795,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
0.8052421906425283,2.2621415177659037,-1.0370463610058507,0.12832621630602167,-1.1421746200869294,-1.116014798725634,0.896683207210827,-0.291111254869791,-1.2538009786745963,0.9788900966192164,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
-1.3420703177375473,-0.7300816812263358,-0.008995445510583622,-0.6902612191720972,-1.1421746200869294,-1.116014798725634,-0.8833330850191028,-0.291111254869791,-0.43298200736553166,1.1528763390754202,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,0.5099274831878795,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
0.8052421906425283,0.2673260517710774,-1.0370463610058507,-0.5760972547250193,-0.26861850529769093,0.32633066004739847,0.896683207210827,-0.291111254869791,-0.43298200736553166,0.36993824802250314,-0.4516259576969889,-0.5959702051285871,1.042987188347768,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
0.8052421906425283,-0.9794336144756891,-0.008995445510583622,-0.6994508881368775,-0.26861850529769093,1.7686761188204305,-1.7733412311340677,-0.291111254869791,-1.2538009786745963,-1.1089448128552293,-0.4516259576969889,1.9673425051018951,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
-1.3420703177375473,-0.4807297479769825,-0.008995445510583622,-0.24880366005630683,-0.26861850529769093,1.0475033894339147,-1.7733412311340677,-0.291111254869791,1.2086559352525976,-1.1089448128552293,-0.4516259576969889,1.9673425051018951,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
0.8052421906425283,0.2673260517710774,1.0190554699846834,-0.882890818626145,-1.1421746200869294,-1.116014798725634,0.896683207210827,-0.291111254869791,1.2086559352525976,1.5878419452159298,-0.4516259576969889,-0.5959702051285871,1.042987188347768,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
0.8052421906425283,0.2673260517710774,-1.0370463610058507,-0.2134587794225366,-0.26861850529769093,-1.116014798725634,0.896683207210827,4.366668823046865,-1.2538009786745963,0.8918969753911146,-0.4516259576969889,-0.5959702051285871,1.042987188347768,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-0.26841406354750946,0.2673260517710774,-0.008995445510583622,-0.4156314966477024,-0.26861850529769093,1.7686761188204305,-1.7733412311340677,-0.291111254869791,-0.43298200736553166,-1.1959379340833312,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
-1.3420703177375473,2.2621415177659037,-0.008995445510583622,1.3374745827873018,-0.26861850529769093,0.32633066004739847,-1.7733412311340677,2.037778784088537,-1.2538009786745963,-0.15202047934610827,-0.4516259576969889,-0.5959702051285871,1.042987188347768,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
0.8052421906425283,0.766029918269784,-0.008995445510583622,0.5641285945204088,-1.1421746200869294,0.32633066004739847,-0.8833330850191028,-0.291111254869791,-0.43298200736553166,-1.0219516916271272,3.3119236897779185,1.9673425051018951,-0.6809585775163114,0.5099274831878795,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-1.3420703177375473,-0.7300816812263358,-0.008995445510583622,-0.6068473008763994,-0.26861850529769093,-0.39484206933911764,0.896683207210827,-0.291111254869791,1.2086559352525976,-1.1089448128552293,1.4301488660404649,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
0.8052421906425283,0.2673260517710774,-0.008995445510583622,0.8115427589568005,2.3520498390700246,-0.39484206933911764,0.896683207210827,-0.291111254869791,1.2086559352525976,-0.9349585703990254,3.3119236897779185,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
0.8052421906425283,-0.4807297479769825,-1.0370463610058507,-0.6711749836298613,0.6049376094915476,-0.39484206933911764,-0.8833330850191028,-0.291111254869791,-0.43298200736553166,0.9788900966192164,-0.4516259576969889,-0.5959702051285871,1.042987188347768,0.5099274831878795,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-1.3420703177375473,-1.2287855477250424,-0.008995445510583622,-0.985037523657741,-0.26861850529769093,-1.116014798725634,-0.8833330850191028,-0.291111254869791,-0.43298200736553166,1.1528763390754202,1.4301488660404649,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
-1.3420703177375473,0.766029918269784,2.0471063854799505,1.7167251519876567,-1.1421746200869294,1.7686761188204305,-0.8833330850191028,-0.291111254869791,1.2086559352525976,-0.9349585703990254,1.4301488660404649,-0.5959702051285871,2.766932954211847,-0.6970014711029596,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-0.26841406354750946,0.5166779850204307,-0.008995445510583622,-0.2427950303485659,-0.26861850529769093,1.7686761188204305,0.896683207210827,-0.291111254869791,-0.43298200736553166,-0.32600672180231205,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,-0.6970014711029596,-0.20412414523193148,-1.2375966910186262,1.2375966910186262
-1.3420703177375473,-0.6469643701432181,-1.0370463610058507,-0.5011661077814263,-0.26861850529769093,1.7686761188204305,0.006675061095862095,-0.291111254869791,-0.43298200736553166,-0.6739792067147197,1.4301488660404649,-0.5959702051285871,1.042987188347768,0.5099274831878795,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-0.26841406354750946,-0.9794336144756891,-0.008995445510583622,-1.0387617422210718,-0.26861850529769093,-0.39484206933911764,0.896683207210827,-0.291111254869791,-1.2538009786745963,-1.1959379340833312,-0.4516259576969889,1.9673425051018951,-0.6809585775163114,0.5099274831878795,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
-0.26841406354750946,-0.2313778147276292,-0.008995445510583622,-0.8302269464818274,-0.26861850529769093,-0.39484206933911764,0.896683207210827,2.037778784088537,-1.2538009786745963,-0.9349585703990254,-0.4516259576969889,-0.5959702051285871,-0.6809585775163114,0.5099274831878795,-0.20412414523193148,0.8080176743014172,-0.8080176743014172
